date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-12 03:00:00,35.0,0.0,20.462222222222234,46.24,19.792222222222218,44.56,20.23,45.427777777777784,20.416666666666668,46.108888888888885,18.65555555555555,50.050000000000004,4.0108333333333315,93.73750000000001,17.8788888888889,46.110000000000014,19.2,54.93,17.022222222222233,48.083333333333336,4.841666666666667,739.1916666666666,92.41666666666667,4.833333333333333,40.0,3.6833333333333336,24.223557877121493,24.223557877121493
2016-01-12 04:00:00,45.0,0.0,20.22944444444445,46.483611111111095,19.599999999999998,44.65111111111111,20.285,45.525,19.951111111111118,46.39666666666668,18.522222222222215,50.0,4.696666666666666,94.7288888888889,17.89,45.788333333333334,19.1,54.47666666666667,17.055555555555532,48.82750000000001,4.941666666666666,739.725,92.16666666666667,5.583333333333333,40.0,3.716666666666667,28.191145427990705,28.191145427990705
2016-01-12 05:00:00,43.333333333333336,0.0,20.038888888888884,46.33888888888888,19.414444444444452,44.77,20.323333333333334,45.59,19.65444444444445,46.638888888888886,18.422083333333333,49.92916666666667,4.798888888888887,94.24000000000001,17.89,45.61444444444445,19.06944444444445,54.07749999999999,17.1,49.42222222222222,4.958333333333333,740.0666666666666,92.66666666666667,4.583333333333333,40.0,3.8083333333333336,27.52780845815626,27.52780845815626
2016-01-12 06:00:00,40.0,3.3333333333333335,19.896111111111118,46.51333333333333,19.263,45.06611111111112,20.301111111111098,45.54888888888888,19.416111111111118,46.715,18.31777777777778,50.065,4.992361111111111,95.86333333333333,17.89,45.83986111111111,19.00555555555555,53.79027777777778,17.138888888888882,49.915555555555564,4.983333333333333,740.6333333333333,94.16666666666667,4.416666666666667,35.416666666666664,4.1,30.08716150264566,30.08716150264566
2016-01-12 07:00:00,56.666666666666664,18.333333333333332,19.80666666666667,47.21194444444445,19.162499999999998,45.219166666666666,20.14444444444445,45.29,19.24944444444445,46.42166666666668,18.218333333333334,51.02833333333334,4.9611111111111095,96.06388888888888,17.867777777777786,45.285555555555554,18.940972222222232,53.362222222222215,17.191666666666666,49.70583333333332,5.1,741.3916666666668,92.16666666666667,5.0,33.583333333333336,3.975,18.178212000445154,18.178212000445154
2016-01-12 08:00:00,86.66666666666667,10.0,19.856666666666666,48.59888888888889,19.0537037037037,45.086851851851854,20.13055555555555,45.237500000000004,19.14444444444445,45.59611111111112,18.047222222222217,52.29222222222223,4.916666666666667,95.39722222222224,17.90444444444445,44.3388888888889,18.745,51.24027777777777,17.088888888888885,47.920000000000016,4.9750000000000005,742.0083333333333,91.0,5.0,40.0,3.6333333333333333,28.277873057716835,28.277873057716835
2016-01-12 09:00:00,43.333333333333336,0.0,19.781111111111116,46.29555555555555,18.987777777777765,44.743611111111115,20.07222222222222,45.079999999999984,19.066666666666666,44.884444444444455,17.951111111111118,51.949999999999996,4.1445833333333315,94.91722222222222,17.771111111111114,42.386666666666684,18.633333333333336,49.94722222222223,17.022222222222215,46.48222222222222,5.008333333333334,742.5083333333333,91.0,5.0,35.416666666666664,3.608333333333333,27.40902723938537,27.40902723938537
2016-01-12 10:00:00,230.0,1.6666666666666667,19.783333333333335,47.156666666666645,18.962222222222216,44.37444444444444,19.926666666666666,44.86944444444443,19.56444444444445,45.10555555555555,18.022222222222215,49.640000000000015,5.018888888888888,96.44,17.7,41.45666666666667,18.522222222222215,49.25111111111112,17.011111111111102,45.539999999999985,5.758333333333333,743.0083333333333,88.91666666666667,5.0,33.583333333333336,4.0249999999999995,22.642799909226596,22.642799909226596
2016-01-12 11:00:00,55.0,0.0,19.981666666666666,46.1561111111111,19.097222222222218,44.40027777777778,19.94194444444445,44.77,20.144444444444435,44.428888888888885,18.088888888888885,49.188333333333354,5.9675,94.49027777777776,17.781666666666666,40.820000000000014,18.487777777777783,48.523888888888884,17.09166666666667,45.21527777777778,6.6499999999999995,743.3833333333333,83.91666666666667,5.833333333333333,35.0,4.116666666666666,33.49166038678959,33.49166038678959
2016-01-12 12:00:00,186.66666666666666,0.0,20.07222222222222,45.48499999999999,19.2,43.94711111111112,19.963333333333317,44.76,19.992777777777764,43.88694444444445,17.985,49.64077777777777,6.873333333333334,84.51388888888889,17.951111111111118,39.972500000000004,18.5638888888889,47.45231481481482,17.1,44.935555555555545,7.208333333333333,743.5,80.16666666666667,7.0,33.0,4.041666666666667,17.220206931233406,17.220206931233406
2016-01-12 13:00:00,151.66666666666666,0.0,20.072222222222234,45.75666666666665,19.116666666666667,43.70751157407408,19.89,44.82666666666666,19.803888888888903,43.87388888888888,17.8288888888889,50.847777777777765,7.529444444444446,79.57166666666667,17.9175,39.58583333333333,18.5,47.232718253968265,17.122222222222234,44.45055555555556,7.291666666666667,743.5,79.83333333333333,7.416666666666667,40.0,4.016666666666667,27.949504090550665,27.949504090550665
2016-01-12 14:00:00,136.66666666666666,0.0,20.0,44.26805555555555,19.07222222222222,43.29483333333334,19.89916666666667,44.9,19.64444444444445,43.29222222222223,17.765,51.0,7.3075,77.30722222222221,18.10185185185185,39.16527777777778,18.487777777777783,46.9191111111111,17.1,44.115,6.958333333333333,743.625,78.91666666666667,6.75,40.0,3.483333333333333,18.29184678887638,18.29184678887638
2016-01-12 15:00:00,36.666666666666664,0.0,19.99888888888888,43.9411111111111,19.032222222222217,43.038333333333334,19.89,44.82777777777778,19.4886111111111,43.06638888888889,17.7,51.0,6.7555555555555555,79.61666666666666,18.138472222222216,38.93305555555555,18.532916666666665,46.72097222222222,17.122222222222234,43.77,6.6499999999999995,743.8416666666666,78.5,4.583333333333333,40.0,3.15,27.433101380787168,27.433101380787168
2016-01-12 16:00:00,40.0,0.0,20.1,43.451111111111096,19.101925990675984,42.58479166666667,19.86222222222222,44.73,19.41555555555555,42.66888888888889,17.64444444444445,50.98777777777778,6.472222222222221,74.96555555555555,18.37067724867725,38.05250264550265,18.71960227272727,45.81750526094277,17.166666666666668,43.57333333333333,6.383333333333333,744.025,79.08333333333333,5.25,35.416666666666664,3.0,27.28417455800809,27.28417455800809
2016-01-12 17:00:00,218.33333333333334,20.0,20.022222222222215,42.94263888888889,18.945370370370366,42.54333333333333,19.828888888888883,44.62055555555555,19.318888888888882,42.99555555555557,17.588888888888885,50.81666666666666,5.976111111111112,79.17916666666666,18.0706228956229,38.19957491582492,18.5560606060606,45.9375,17.094444444444452,43.08916666666667,6.041666666666667,744.4083333333333,79.16666666666667,7.0,33.583333333333336,2.6333333333333333,25.610317351917427,25.610317351917427
2016-01-12 18:00:00,58.333333333333336,16.666666666666668,20.038888888888884,43.97,19.014166666666686,43.3425,19.823333333333334,44.41000000000002,20.152777777777768,43.246944444444445,17.516666666666666,50.92694444444445,5.014444444444443,85.91777777777777,18.179722222222217,39.26333333333335,18.65444444444445,46.74791666666666,17.011111111111102,42.79444444444445,5.1499999999999995,744.8249999999999,87.5,6.583333333333333,40.0,3.225,21.958505073174212,21.958505073174212
2016-01-12 19:00:00,55.0,0.0,20.088888888888885,43.94055555555557,19.37,42.839722222222214,19.79,44.15111111111111,19.777222222222232,42.545,17.5,51.009444444444455,4.854444444444445,90.695,17.985,39.025,18.55555555555555,46.831944444444446,16.945,42.82055555555555,4.675,745.0833333333334,91.83333333333333,6.416666666666667,40.0,3.4,18.960386536006506,18.960386536006506
2016-01-12 20:00:00,51.666666666666664,0.0,20.015555555555565,43.285833333333336,19.297777777777785,42.46333333333333,19.79,44.29,19.532777777777767,42.49444444444445,17.481666666666666,50.777222222222214,4.46888888888889,92.68430555555555,17.80666666666667,38.94444444444445,18.426666666666666,47.387777777777785,16.89,42.87861111111112,4.583333333333333,745.4916666666667,92.16666666666667,6.583333333333333,40.0,3.4,24.327161913970485,24.327161913970485
2016-01-12 21:00:00,41.666666666666664,5.0,19.84555555555555,42.71555555555555,19.1074074074074,42.26717171717172,19.765,44.16722222222222,19.328888888888883,42.50388888888889,17.39,50.43722222222223,4.45111111111111,94.09666666666668,17.696590909090915,39.04204545454545,18.323333333333334,47.346388888888896,16.856666666666666,42.851111111111116,4.95,746.025,89.75,6.416666666666667,35.416666666666664,3.4416666666666664,31.4988408528734,31.4988408528734
2016-01-12 22:00:00,46.666666666666664,1.6666666666666667,19.676666666666666,42.79777777777778,18.9484375,42.18373511904762,19.735,44.23333333333333,19.22,43.0411111111111,17.39,50.427777777777784,5.07375,94.00166666666667,17.83631313131315,40.64569865319865,18.53348763368985,48.989318738859176,16.902222222222235,44.39555555555557,5.383333333333333,746.3666666666667,86.33333333333333,6.583333333333333,33.583333333333336,3.25,34.74765651044436,34.74765651044436
2016-01-12 23:00:00,43.333333333333336,0.0,19.522222222222215,43.087500000000006,18.807196969696964,42.834652777777784,19.80666666666667,44.604444444444454,19.099999999999984,43.48777777777778,17.312222222222232,51.04888888888888,5.601111111111112,86.85777777777777,17.817893518518517,41.85309722222223,18.6454365079365,51.024166666666666,17.0,46.091111111111104,5.708333333333333,746.9333333333334,82.33333333333333,6.833333333333333,40.0,2.8166666666666664,24.508598829076316,24.508598829076316
2016-01-13 00:00:00,31.666666666666668,0.0,19.396111111111118,43.285555555555554,18.685257335257333,43.281058201058194,19.878888888888884,44.81972222222222,18.938888888888883,43.66111111111112,17.29,51.53,5.771111111111112,83.70944444444446,17.85488095238095,42.96076190476192,18.77607142857143,52.017919973544984,17.0,47.04611111111112,5.708333333333333,747.7333333333332,83.33333333333333,8.0,34.583333333333336,3.033333333333333,33.95518598263152,33.95518598263152
2016-01-13 01:00:00,48.333333333333336,0.0,19.29555555555555,43.567777777777785,18.564814814814817,43.555972222222216,19.83444444444445,44.818888888888885,18.84,43.875,17.29,51.82555555555555,5.448888888888888,88.2088888888889,17.89,43.845092592592586,18.70857142857143,53.000486111111094,17.027777777777768,48.07833333333335,5.3,748.4916666666667,89.25,8.0,24.5,3.6666666666666665,23.773737591303263,23.773737591303263
2016-01-13 02:00:00,45.0,0.0,19.215,43.79555555555555,18.497179487179483,43.79469551282052,19.902222222222218,44.97777777777778,18.755,44.061111111111124,17.255,52.06722222222222,5.52888888888889,87.70555555555556,17.9965625,44.69721064814815,18.72583333333333,54.86535714285716,17.088888888888885,49.14291666666667,5.383333333333333,749.3583333333332,90.16666666666667,8.0,22.25,3.858333333333333,19.77263285079971,19.77263285079971
2016-01-13 03:00:00,31.666666666666668,0.0,19.1,44.01888888888888,18.410395622895635,43.8024074074074,19.86222222222222,44.99402777777777,18.688888888888883,44.163333333333355,17.2,52.29555555555555,5.714444444444445,84.20666666666666,18.022222222222215,44.7334259259259,18.724166666666665,54.482870370370364,17.1,49.638888888888886,5.458333333333333,750.5,89.0,8.0,24.0,3.7583333333333333,19.71655945914487,19.71655945914487
2016-01-13 04:00:00,45.0,0.0,19.011111111111102,44.09222222222221,18.31009803921568,43.910185185185206,19.8511111111111,45.04,18.594444444444434,44.17861111111112,17.2,52.51888888888888,5.746111111111109,80.15777777777778,18.0175925925926,44.77787037037037,18.71492424242425,54.02153846153846,17.166666666666668,49.88555555555556,5.316666666666666,751.4916666666667,89.41666666666667,8.0,23.166666666666668,3.658333333333333,32.49722371886795,32.49722371886795
2016-01-13 05:00:00,41.666666666666664,0.0,18.902222222222218,44.22,18.2346875,43.996874999999996,19.908333333333335,45.085,18.511111111111116,44.20000000000001,17.17777777777778,52.70555555555555,5.462777777777778,78.88555555555553,18.002083333333335,44.97989691558442,18.7,53.613903769841265,17.2,50.13111111111112,5.116666666666666,752.275,90.0,7.583333333333333,22.416666666666668,3.516666666666667,27.70479006964403,27.70479006964403
2016-01-13 06:00:00,66.66666666666667,5.0,18.86916666666667,44.749722222222225,18.19242424242425,44.2196148989899,19.793611111111115,44.77611111111111,18.41444444444443,44.138888888888886,17.69611111111112,63.56388888888889,5.565,78.97111111111111,18.0362433862434,45.504543650793664,18.675324675324667,53.276331315743086,17.2,50.30333333333335,5.041666666666667,753.2583333333333,89.58333333333333,6.583333333333333,30.083333333333332,3.4,21.427529838789876,21.427529838789876
2016-01-13 07:00:00,63.333333333333336,3.3333333333333335,18.80666666666667,44.60277777777777,18.1,44.03430555555557,19.522222222222215,43.98666666666667,18.36222222222222,44.0,19.00527777777778,67.60333333333331,5.59,79.61055555555555,17.9875,44.50746527777776,18.558333333333334,52.120972222222235,17.183333333333334,49.6961111111111,5.058333333333334,754.0666666666666,89.41666666666667,5.583333333333333,31.666666666666668,3.4,22.97031543178794,22.97031543178794
2016-01-13 08:00:00,208.33333333333334,16.666666666666668,18.79,44.00388888888889,18.0,43.48694444444444,19.451111111111118,43.78555555555557,18.403333333333332,43.785000000000004,18.254861111111115,56.618472222222216,5.517777777777778,79.39666666666669,17.771666666666665,41.65566666666668,18.375,50.194861111111116,17.083333333333332,47.59222222222221,5.0,754.6750000000001,89.16666666666667,4.583333333333333,23.75,3.3166666666666664,26.719710739174236,26.719710739174236
2016-01-13 09:00:00,220.0,26.666666666666668,19.029583333333335,44.34125,18.29666666666665,43.525,19.457222222222217,43.657222222222224,19.775000000000016,43.656666666666666,18.174444444444433,55.883333333333354,5.56,79.22666666666667,17.75111111111112,41.68972222222225,18.26,49.17444444444442,17.0,45.86055555555557,5.0,755.4916666666667,88.0,4.416666666666667,33.583333333333336,3.158333333333333,21.364541377018515,21.364541377018515
2016-01-13 10:00:00,66.66666666666667,15.0,19.22,44.26,18.686111111111117,43.60166666666667,19.457222222222217,43.783888888888896,20.046111111111117,42.582222222222235,17.915000000000003,54.385,5.688333333333335,78.985,17.64444444444445,41.18333333333334,18.151666666666667,48.84638888888889,17.066666666666666,46.673333333333325,5.208333333333333,756.2333333333332,85.08333333333333,5.0,35.416666666666664,2.8083333333333336,30.49481284688227,30.49481284688227
2016-01-13 11:00:00,60.0,8.333333333333334,19.25,45.097777777777765,18.703888888888883,43.19972222222222,19.397222222222215,43.573888888888895,19.69666666666667,42.36333333333335,17.735,53.452222222222225,6.158333333333334,74.75111111111111,17.511111111111116,39.95111111111112,17.999444444444432,47.5188888888889,16.938888888888883,45.30666666666668,5.708333333333333,756.9083333333333,78.91666666666667,5.416666666666667,33.583333333333336,2.275,20.119199383771047,20.119199383771047
2016-01-13 12:00:00,41.666666666666664,0.0,19.183333333333334,43.59111111111111,18.533333333333335,41.95222222222222,19.392500000000002,43.677083333333336,19.392222222222234,42.817777777777785,17.62777777777777,52.351111111111116,6.826944444444447,66.02222222222223,17.478611111111118,39.025,17.902222222222218,46.596666666666664,16.89,43.49180555555555,5.791666666666667,757.4083333333333,76.83333333333333,5.583333333333333,35.416666666666664,2.0166666666666666,26.784961375718314,26.784961375718314
2016-01-13 13:00:00,35.0,0.0,19.061111111111117,41.87777777777779,18.438888888888883,41.09555555555555,19.279999999999998,43.00777777777778,19.14444444444445,41.77222222222222,17.516666666666666,51.15388888888888,7.03,61.74,17.426666666666684,38.180555555555564,17.8288888888889,45.67249999999999,16.89,42.3988888888889,6.083333333333333,757.6583333333334,75.08333333333333,5.0,28.166666666666668,1.8999999999999997,20.638667594175786,20.638667594175786
2016-01-13 14:00:00,45.0,0.0,19.00555555555555,41.24444444444445,18.396111111111118,40.45805555555557,19.26,42.72777777777777,19.022222222222215,41.645,17.426666666666666,50.20444444444444,6.887777777777777,59.79777777777776,17.612222222222233,37.567777777777785,17.882222222222214,44.8811111111111,16.878888888888884,41.90722222222223,6.6499999999999995,757.475,70.16666666666667,5.416666666666667,32.416666666666664,1.5250000000000001,10.109438869403675,10.109438869403675
2016-01-13 15:00:00,41.666666666666664,0.0,19.198472222222218,40.85527777777778,18.593888888888884,39.91222222222223,19.301111111111116,42.402777777777764,19.153888888888883,40.91888888888888,17.39,49.44000000000002,7.77388888888889,52.506944444444436,18.415277777777785,36.33194444444444,18.407777777777767,43.544444444444416,16.926666666666666,41.31791666666667,6.341666666666666,757.3416666666666,66.5,5.166666666666667,40.0,0.5416666666666667,18.679587467340752,18.679587467340752
2016-01-13 16:00:00,80.0,0.0,19.378888888888884,40.67333333333334,18.775,39.67944444444445,19.29,41.98888888888889,19.217222222222215,40.26166666666666,17.373333333333335,49.01333333333333,6.77,52.99444444444445,18.8911111111111,36.6311111111111,18.978333333333335,43.788055555555566,17.022222222222233,40.96333333333333,5.816666666666666,757.3583333333332,66.33333333333333,3.5833333333333335,40.0,-0.016666666666666666,15.969112924843406,15.969112924843406
2016-01-13 17:00:00,96.66666666666667,3.3333333333333335,19.301111111111116,40.72777777777777,18.7,39.725,19.29,42.035000000000004,18.974444444444448,39.97666666666667,17.29,48.845,4.8355555555555565,58.96277777777778,18.6188888888889,36.427777777777784,19.25111111111112,44.49,16.963333333333335,40.25,4.458333333333333,757.2999999999998,73.5,3.0,40.0,0.05833333333333333,16.83257180848159,16.83257180848159
2016-01-13 18:00:00,111.66666666666667,8.333333333333334,19.28,40.78444444444445,18.7,39.93222222222223,19.224999999999998,41.96694444444445,18.802222222222216,40.09222222222223,17.27,48.68055555555557,3.2744444444444447,68.76958333333333,18.272222222222215,35.82611111111112,19.701666666666664,44.7861111111111,16.863611111111116,40.013472222222234,3.283333333333333,757.2999999999998,82.0,3.0,35.416666666666664,0.4166666666666667,19.884560437640175,19.884560437640175
2016-01-13 19:00:00,213.33333333333334,16.666666666666668,19.36222222222222,41.73000000000002,18.834444444444433,40.22777777777778,19.26,41.88444444444443,18.67777777777778,40.261527777777765,17.50166666666667,57.56277777777777,2.128888888888888,75.98555555555556,18.23055555555555,36.91888888888888,19.79,45.01777777777777,16.79,39.99944444444445,2.908333333333333,757.1333333333333,88.58333333333333,3.8333333333333335,29.0,1.1666666666666667,25.741948334810633,25.741948334810633
2016-01-13 20:00:00,248.33333333333334,20.0,19.532777777777767,41.45611111111112,19.033333333333335,40.55444444444445,19.2,42.3511111111111,19.05388888888888,41.33055555555557,18.309999999999985,81.9611111111111,1.6444444444444433,82.73999999999998,18.463333333333317,38.17277777777778,19.76,45.13458333333332,16.724999999999998,40.20388888888888,3.1166666666666667,756.9,88.41666666666667,5.0,33.583333333333336,1.3999999999999997,14.942804118618369,14.942804118618369
2016-01-13 21:00:00,313.3333333333333,5.0,19.6,41.64555555555555,19.122222222222216,40.88055555555557,19.386666666666667,43.85333333333333,19.596666666666668,40.861666666666665,18.555555555555582,88.17222222222222,1.3430555555555568,85.37361111111112,18.34,37.98472222222222,19.77,45.6511111111111,16.669444444444448,40.120972222222214,2.875,756.6916666666666,88.58333333333333,5.0,35.416666666666664,1.191666666666667,23.003979762628052,23.003979762628052
2016-01-13 22:00:00,131.66666666666666,1.6666666666666667,19.566666666666666,42.090833333333336,19.021666666666665,40.762777777777785,20.846111111111117,45.906944444444456,19.233888888888885,39.94277777777777,19.1636111111111,80.18277777777779,1.3694444444444451,88.14722222222224,18.22,37.906666666666666,19.687777777777782,46.287777777777784,16.6,40.29888888888888,2.908333333333333,756.1916666666666,87.16666666666667,5.416666666666667,33.583333333333336,0.9416666666666665,33.1066490461429,33.1066490461429
2016-01-13 23:00:00,41.666666666666664,0.0,19.392222222222234,42.11444444444445,18.813888888888883,41.28333333333333,20.5738888888889,44.20055555555555,18.940277777777766,41.017916666666686,18.524444444444452,70.13611111111112,1.8805555555555549,89.58097222222223,18.133333333333336,39.025555555555535,19.6,47.885,16.611111111111118,42.27444444444445,3.033333333333333,755.7333333333332,87.25,5.583333333333333,35.416666666666664,1.0833333333333333,36.942896825106196,36.942896825106196
2016-01-14 00:00:00,46.666666666666664,0.0,19.218888888888884,42.080000000000005,18.6111111111111,41.314444444444455,20.224999999999998,43.52777777777777,18.74,41.38555555555556,18.218333333333334,67.25611111111114,1.5422222222222217,89.88666666666666,18.1,40.228888888888896,19.555,49.36166666666667,16.636111111111116,43.57305555555555,2.841666666666667,755.1666666666666,89.41666666666667,5.0,28.166666666666668,1.2833333333333334,24.435402066834893,24.435402066834893
2016-01-14 01:00:00,36.666666666666664,0.0,19.05,42.07,18.438888888888883,41.27,20.008888888888883,43.33000000000002,18.599999999999984,41.62666666666667,17.96166666666667,65.71555555555557,1.937777777777778,92.25,18.1,41.4425,19.373333333333335,50.679444444444435,16.677777777777766,44.92555555555557,2.858333333333333,754.3666666666667,91.25,5.0,27.416666666666668,1.5250000000000001,27.646882655487087,27.646882655487087
2016-01-14 02:00:00,43.333333333333336,0.0,18.903888888888883,42.145,18.26,41.33888888888888,19.856666666666666,43.25,18.457222222222217,41.80833333333333,17.75,64.39555555555556,2.5563888888888884,93.11194444444442,18.1,42.289444444444435,19.279999999999998,51.07,16.7,46.222777777777786,2.966666666666667,753.4833333333332,91.33333333333333,5.416666666666667,33.0,1.6583333333333332,20.941193097193416,20.941193097193416
2016-01-14 03:00:00,45.0,0.0,18.755,42.235,18.138888888888882,41.48583333333333,19.79,43.29444444444445,18.351111111111116,41.972222222222236,17.65555555555555,63.52777777777777,2.9938888888888884,92.30888888888887,18.1,42.398888888888884,19.17777777777778,50.76222222222221,16.7,46.839166666666664,3.283333333333333,752.5666666666666,89.0,5.583333333333333,35.0,1.6833333333333333,23.728451431573678,23.728451431573678
2016-01-14 04:00:00,35.0,0.0,18.661111111111115,42.29,18.038888888888884,41.56,19.71875,43.304861111111116,18.265,42.100000000000016,17.49888888888888,62.79555555555555,3.045,91.23444444444443,18.047222222222217,42.33416666666667,19.066666666666666,50.475555555555566,16.709999999999997,47.39555555555557,3.358333333333333,751.6416666666668,89.41666666666667,5.416666666666667,28.416666666666668,1.8,29.60344085392232,29.60344085392232
2016-01-14 05:00:00,45.0,0.0,18.55555555555555,42.410000000000004,17.92055555555555,41.674444444444454,19.724999999999998,43.225,18.158333333333335,42.25722222222222,17.393611111111117,62.29388888888889,3.124444444444445,90.765,18.0,42.475555555555566,18.9973611111111,50.40305555555555,16.73,47.805555555555564,3.341666666666667,750.6666666666666,90.0,5.583333333333333,28.166666666666668,1.8416666666666668,24.836773083855707,24.836773083855707
2016-01-14 06:00:00,40.0,1.6666666666666667,18.438888888888883,42.53,17.815,41.792222222222215,19.79,43.32055555555555,18.1,42.48666666666667,17.312222222222232,62.04333333333333,3.73,89.87444444444442,17.987777777777765,42.65,18.88444444444445,50.49888888888888,16.72,48.108888888888885,3.65,749.9083333333333,89.58333333333333,6.666666666666667,27.416666666666668,2.108333333333333,24.465229864775512,24.465229864775512
2016-01-14 07:00:00,226.66666666666666,8.333333333333334,18.39,43.48208333333333,17.79,42.3088888888889,19.669444444444434,43.22763888888888,18.331111111111117,42.82666666666666,17.255,60.847777777777765,3.802222222222222,89.75513888888888,17.945,42.67250000000001,18.787222222222216,50.154444444444444,16.7475,48.025833333333345,3.875,749.25,90.25,8.583333333333334,24.666666666666668,2.4416666666666664,24.994230369338766,24.994230369338766
2016-01-14 08:00:00,160.0,5.0,18.39,43.646111111111104,17.709999999999997,42.56333333333333,19.416666666666668,42.81,18.695,41.91999999999998,17.2,57.913611111111116,3.677222222222222,92.87166666666667,17.780555555555548,40.59444444444445,18.599999999999998,48.29888888888888,16.7,46.3361111111111,2.6999999999999997,749.15,94.5,5.916666666666667,26.25,1.875,27.493390437060345,27.493390437060345
